symbol,sector,pe_ratio,market_cap,revenue_growth,industry,forward_pe,enterprise_value,earnings_growth,profit_margin,operating_margin,return_on_equity,return_on_assets,debt_to_equity,current_ratio,quick_ratio,dividend_yield,payout_ratio,beta,shares_outstanding,float_shares,short_ratio,book_value,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,last_updated,error
KTTAW,Healthcare,,,,Biotechnology,,,,0.0,0.0,-0.82812,-0.46835998,,3.84,3.349,,,0.336,,6931236.0,,4.798,0.0032513547,,,,2025-07-30T21:48:18.839372,
KUKE,Communication Services,,68900952.0,-0.86,Entertainment,,188758480.0,,-0.94228,-9.86284,-2.18667,-0.13008,186.828,0.335,0.295,,0.0,0.051,27526200.0,46440981.0,2.01,7.652,0.31756404,0.9997091,2.739,-4.416,2025-07-30T21:48:19.052997,
KULR,Technology,,213919440.0,0.4,Electronic Components,-80.0,185565296.0,,-2.73861,-3.85681,-0.67892,-0.23811,1.337,9.191,8.244,,0.0,1.498,38199900.0,34489584.0,1.61,2.522,2.22046,18.704184,16.225,-9.977,2025-07-30T21:48:19.264419,
KURA,Healthcare,,551480832.0,,Biotechnology,-2.3857677,-87356240.0,,-2.67516,-4.58605,-0.41838002,-0.19597,5.311,8.068,7.934,,0.0,0.399,86574704.0,64118079.0,6.04,4.511,1.4121037,8.111086,-1.285,0.431,2025-07-30T21:48:19.578948,
KURE,,29.640919,,,,,,,,,,,,,,1.09,,,,,,,,,,,2025-07-30T21:48:19.754232,
KVAC,Financial Services,,124329840.0,,Shell Companies,,125514192.0,-0.689,0.0,0.0,,,,0.043,0.008,,0.0,,10820700.0,5787358.0,0.75,-0.459,-25.03268,,,,2025-07-30T21:48:20.309287,
KVACU,Financial Services,,,,Shell Companies,,124973152.0,-0.689,0.0,0.0,,,,0.043,0.008,,,,,5787358.0,0.0,-0.459,-24.923746,,,,2025-07-30T21:48:20.513813,
KVACW,Financial Services,,,,Shell Companies,,,-0.689,0.0,0.0,,,,0.043,0.008,,,,,5787358.0,,-0.459,-0.21786493,,,,2025-07-30T21:48:20.703643,
KVHI,Communication Services,,103289368.0,-0.132,Telecom Services,-43.916668,55721160.0,,-0.08725,-0.08826,-0.06784,-0.03593,0.749,9.311,5.499,,0.0,0.793,19599500.0,12908205.0,1.96,6.984,0.75458187,0.93920773,0.507,14.867,2025-07-30T21:48:20.993469,
KVLE,,17.989964,,,,,,,,,,,,,,1.82,,,,,,,,,,,2025-07-30T21:48:21.224883,
KVUE,Consumer Defensive,39.589287,42564403200.0,-0.039,Household & Personal Products,18.17213,50358403072.0,0.122,0.06901,0.16707,0.10216,0.06771,88.043,0.857,0.505,3.7,1.4554,0.783,1919910016.0,1916972476.0,1.83,5.239,4.231724,2.7816236,3.291,14.351,2025-07-30T21:48:21.777090,
KVYO,Technology,,9889513472.0,0.333,Software - Infrastructure,59.375,8391265792.0,,-0.04701,-0.08487,-0.047319997,-0.04364,9.652,5.224,4.887,,0.0,,105653000.0,94160242.0,4.03,3.861,8.611758,9.8178625,8.33,-115.404,2025-07-30T21:48:21.976226,
KW,Real Estate,,1057941376.0,0.023,Real Estate Services,-7.1495323,6522743808.0,,-0.19569,0.18349001,-0.059809998,0.00497,314.54,1.02,0.678,6.27,3.5556,1.095,138292992.0,121038434.0,3.06,5.556,1.3768898,2.055852,12.675,32.516,2025-07-30T21:48:22.162423,
KWE,Industrials,,6015490.0,1.602,Aerospace & Defense,,2016451.0,,-2.76702,-1.37209,-2.24543,-0.69147,2.646,4.127,3.513,,0.0,0.568,530363.0,510470.0,0.11,12.789,0.8483854,1.9779884,0.663,-0.258,2025-07-30T21:48:22.449553,
KWEB,,16.49494,,,,,,,,,,,,,,3.0,,,,,,,,,,,2025-07-30T21:48:22.646048,
KWESW,Industrials,,,1.602,Aerospace & Defense,,,,-2.76702,-1.37209,-2.24543,-0.69147,2.646,4.127,3.513,,,0.568,,510470.0,,12.789,0.002736727,,,,2025-07-30T21:48:23.217573,
KWM,Communication Services,,245395648.0,,Entertainment,,-2971594.0,,0.0,-17.4499,,,2.791,0.515,0.155,,0.0,0.127,63246300.0,,0.17,4.134,0.93855834,361.53735,-4.378,0.211,2025-07-30T21:48:23.419473,
KWMWW,Communication Services,,,,Entertainment,,,,0.0,0.0,,,,,,,,,,,,4.134,0.041630384,,,,2025-07-30T21:48:23.600575,
KWR,Basic Materials,22.456438,2096400640.0,-0.057,Specialty Chemicals,13.504557,2681599232.0,-0.627,0.05204,0.09433,0.06795,0.04282,55.594,2.447,1.622,1.64,0.3561,1.372,17680700.0,13793563.0,8.61,78.385,1.5126618,1.1564173,1.479,9.999,2025-07-30T21:48:23.892073,
KWT,,17.300467,,,,,,,,,,,,,,3.41,,,,,,,,,,,2025-07-30T21:48:24.085814,
KXI,,23.566906,945496000.0,,,,,,,,,,,,,2.37,,,14600000.0,,,,,,,,2025-07-30T21:48:24.642628,
KXIN,Consumer Cyclical,,9091239.0,,Auto & Truck Dealerships,,7779260.0,,0.0,0.0,-1.3178799,-0.25928,8.13,0.329,0.264,,0.0,1.079,8853320.0,8784457.0,0.67,1.999,0.4152076,,,-0.512,2025-07-30T21:48:24.849350,
KYMR,Healthcare,,3065869568.0,1.148,Biotechnology,-14.051448,2468905216.0,,0.0,-3.36769,-0.32173002,-0.19466999,10.98,8.492,8.191,,0.0,2.189,70157200.0,42556289.0,8.44,12.075,3.6190476,52.065372,41.928,-9.088,2025-07-30T21:48:25.032187,
KYN,Financial Services,3.840625,2078558592.0,-0.046,Asset Management,4.267361,,,6.26351,0.42388,0.25164,0.00792,23.08,0.061,0.061,7.81,0.3438,0.878,169126000.0,,0.36,13.787,0.8914195,24.088617,,,2025-07-30T21:48:25.220547,
KYTX,Healthcare,,166392768.0,,Biotechnology,-0.9796437,-69318336.0,,0.0,0.0,-0.49716,-0.31076,3.097,7.439,7.289,,0.0,,43218900.0,22444857.0,1.84,5.183,0.742813,,,0.432,2025-07-30T21:48:25.416811,
KZIA,Healthcare,,11719924.0,5571.5,Biotechnology,-0.67874014,4165053184.0,,0.0,-420.29538,-38.91644,-0.85550004,,0.206,0.191,,0.0,2.645,1359620.0,422580635.0,0.07,-3.937,-2.1894844,4.6818175,1663.835,-153.817,2025-07-30T21:48:28.958692,
KZR,Healthcare,,31634114.0,,Biotechnology,-0.41356254,-68616888.0,,0.0,0.0,-0.57779,-0.32004002,13.69,7.093,6.871,,0.0,0.599,7305800.0,4901242.0,6.04,14.108,0.30691805,,,0.837,2025-07-30T21:48:43.726727,
L,Financial Services,14.937706,19107590144.0,0.062,Insurance - Property & Casualty,31.420689,23180548096.0,-0.151,0.07466,0.13796,0.07998,0.01654,49.606,0.488,0.488,0.27,0.040999997,0.701,209696992.0,171154306.0,2.62,81.728,1.1149179,1.0750909,1.304,8.405,2025-07-30T21:48:29.082403,
LAB,Healthcare,,502126368.0,-0.142,Medical Devices,-6.318182,189743280.0,,-0.78239,-0.29424,-0.25731,-0.116330005,118.026,6.117,5.22,,0.0,1.543,361241984.0,48300725.0,4.27,1.234,1.1264181,2.9591327,1.118,-1.717,2025-07-30T21:48:29.174904,
LABD,,,,,,,,,,,,,,,,3.69,,,,,,,,,,,2025-07-30T21:48:29.322633,
LABU,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,2025-07-30T21:48:30.162493,
LAC,Basic Materials,,580071360.0,,Other Industrial Metals & Mining,-9.103449,461994880.0,,0.0,0.0,-0.0714,-0.024939999,2.267,10.349,10.301,,0.0,,218904992.0,184663775.0,4.34,2.86,0.923077,,,-15.941,2025-07-30T21:48:30.379129,
LAD,Consumer Cyclical,8.5985155,7542886912.0,0.038,Auto & Truck Dealerships,8.241467,20713543680.0,0.254,0.02398,0.04439,0.13525,0.04415,194.165,1.219,0.252,0.76,0.0635,1.456,26030600.0,23059547.0,7.52,270.695,1.0704666,0.20300698,0.557,10.476,2025-07-30T21:48:30.475451,
LADR,Real Estate,15.914287,1419915520.0,-0.214,REIT - Mortgage,8.912001,4081412352.0,-0.465,0.36261,0.36981,0.05782,0.01842,186.607,11.484,11.208,8.26,1.3143,1.044,127461000.0,112174581.0,1.92,11.789,0.94494873,5.824243,16.741,,2025-07-30T21:48:30.577158,
LAES,Technology,,431914560.0,-0.598,Semiconductors,,255464096.0,,-1.9307001,-1.3491,-0.51151,-0.17122,11.399,5.997,5.733,,0.0,-13.139,138732000.0,97539134.0,1.36,0.724,4.2541437,39.332897,23.264,-15.426,2025-07-30T21:48:31.456403,
LAKE,Consumer Cyclical,,137485968.0,0.287,Apparel Manufacturing,7.8961744,159081952.0,,-0.13307999,-0.04993,-0.1761,0.0061799996,28.047,3.88,1.442,0.83,0.46150002,1.012,9514600.0,9228780.0,3.94,15.07,0.95885867,0.7739235,0.895,27.748,2025-07-30T21:48:31.677017,
LALT,,24.202793,,,,,,,,,,,,,,2.34,,,,,,,,,,,2025-07-30T21:48:31.768004,
LAMR,Real Estate,30.306568,12753697792.0,0.017,REIT - Specialty,21.852633,17269778432.0,0.776,0.19023001,0.24086,0.38251,0.050780002,441.133,0.565,0.48,4.98,1.3747001,1.359,87970000.0,87020271.0,8.99,10.059,12.38294,5.7438326,7.778,17.328,2025-07-30T21:48:31.869761,
LANC,Consumer Defensive,28.092684,4763113472.0,0.202,Packaged Foods,24.379576,,0.043,0.08993,0.106120005,0.17772,0.11689,,2.359,1.242,0.022,0.6016,0.478,27569100.0,19863740.0,4.31,36.136,4.7811046,2.5248146,,,2025-07-30T21:48:32.762549,
LAND,Real Estate,,347011264.0,-0.174,REIT - Specialty,-23.975,857415872.0,0.211,0.18163,0.22372,0.02099,0.01317,81.119,2.578,2.578,5.84,11.118,1.111,36184700.0,33643409.0,3.73,19.065,0.503016,4.2496204,10.5,12.724,2025-07-30T21:48:32.973035,
LANDM,Real Estate,,408052832.0,-0.174,REIT - Specialty,,1410494720.0,0.211,0.18163,0.22372,0.02099,0.01317,81.119,2.578,2.578,5.03,0.0,1.111,2415000.0,33643409.0,0.77,19.065,1.3047416,4.9971566,17.273,20.932,2025-07-30T21:48:33.066232,
LANDO,Real Estate,,,-0.174,REIT - Specialty,,1223604608.0,0.211,0.18163,0.22372,0.02099,0.01317,81.119,2.578,2.578,7.61,,1.111,,33643409.0,0.15,19.065,1.0338316,,14.985,18.159,2025-07-30T21:48:33.163914,
LANDP,Real Estate,,,-0.174,REIT - Specialty,,1231927040.0,0.211,0.18163,0.22372,0.02099,0.01317,81.119,2.578,2.578,7.52,,1.111,,33643409.0,0.12,19.065,1.0458956,,15.087,18.282,2025-07-30T21:48:36.167752,
LANV,Consumer Cyclical,,267058512.0,-0.255,Luxury Goods,-1.9813082,591878016.0,,-0.50289,-0.41366002,-2.8526099,-0.12325,,0.397,0.141,,0.0,-0.253,125971000.0,26563555.0,0.58,-0.038,-55.78947,0.8126914,1.801,-5.037,2025-07-30T21:48:36.486682,
LANV.W,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:36.275857,HTTP Error 404: 
LAPR,,,,,,,,,,,,,,,,5.54,,,,,,,,,,,2025-07-30T21:48:36.790388,
LAR,Basic Materials,,463193376.0,,Other Industrial Metals & Mining,22.628027,664705984.0,,0.0,0.0,-0.0143099995,-0.01929,24.15,0.553,0.406,,0.0,1.633,161900000.0,120063421.0,7.63,5.097,0.5591524,,,-20.2,2025-07-30T21:48:37.199589,
LARK,Financial Services,8.996442,146202080.0,0.11,Banks - Regional,,300287136.0,0.432,0.26145,0.34250998,0.11798,0.010240001,,,,3.32,0.2918,0.198,5783310.0,4647817.0,2.45,25.656,0.9853446,2.342494,4.811,,2025-07-30T21:48:37.299232,
LASE,Industrials,,40544408.0,2.083,Specialty Industrial Machinery,,45977944.0,,-0.73629,-0.73447996,-0.38876998,-0.28136,81.966,0.82,0.353,,0.0,3.261,14276200.0,10079105.0,1.78,0.48,5.9166665,8.170179,9.265,-8.147,2025-07-30T21:48:37.977257,
LASR,Technology,,1023397696.0,0.16,Semiconductors,-59.14286,939301056.0,,-0.26797,-0.186,-0.24115999,-0.11858,15.333,5.806,4.383,,0.0,2.326,49439500.0,45033920.0,1.89,4.304,4.8094797,4.9754615,4.567,-23.862,2025-07-30T21:48:38.181543,
LAUR,Consumer Defensive,12.349462,3418165504.0,-0.142,Education & Training Services,16.29078,3741476352.0,,0.18837,-0.055859998,0.3117,0.108330004,47.844,0.576,0.456,,0.0,0.685,148810000.0,134819031.0,2.52,6.105,3.7624896,2.2378514,2.45,8.995,2025-07-30T21:48:38.399574,
LAW,Technology,,248092960.0,0.03,Software - Application,-15.111111,138105776.0,,-0.38777,-0.34404,-0.33749,-0.15081,6.207,7.501,7.271,,0.0,2.069,60807100.0,24812318.0,1.82,2.338,1.7450812,1.7001634,0.946,-3.096,2025-07-30T21:48:38.589699,
LAWR,Industrials,,82728000.0,1.268,Consulting Services,,-160814000.0,,-0.79007006,-0.78302,,-0.98087996,,0.959,0.582,,0.0,,45960000.0,19119784.0,,-9.343,-0.19265759,0.092848174,-0.18,0.233,2025-08-01T16:52:13.047073,
LAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:39.219118,
LAZ,Financial Services,18.136986,4997167616.0,0.179,Capital Markets,13.044335,6751263232.0,0.063,0.10126001,0.1275,0.43372002,0.07045,299.287,3.308,2.862,3.78,0.6849,1.305,94357400.0,92449535.0,4.16,7.86,6.737913,1.6324366,2.205,,2025-07-30T21:48:39.528465,
LAZR,Consumer Cyclical,,153627936.0,-0.099,Auto Parts,-6.4583335,525413344.0,,0.0,-3.8180702,,-0.57572,,2.835,2.434,,0.0,1.938,44684800.0,41515886.0,2.6,-5.765,-0.53772765,2.0955074,7.167,-1.53,2025-07-30T21:48:39.639527,
LB,Energy,,4421088256.0,1.312,Oil & Gas Equipment & Services,38.838924,1886934144.0,-0.732,0.00592,0.56966,0.02575,-0.0047299997,60.543,3.696,3.574,0.69,0.0,,23255400.0,23014493.0,9.43,18.935,3.056245,32.775265,13.989,434.978,2025-07-30T21:48:39.848855,
LBAY,,18.551325,,,,,,,,,,,,,,3.72,,,,,,,,,,,2025-07-30T21:48:40.510229,
LBGJ,Industrials,,26997122.0,0.265,Specialty Industrial Machinery,,36501960.0,,-0.08781,-0.25068,-0.17452,-0.02991,138.593,1.855,1.167,,0.0,,18748000.0,3312022.0,0.32,0.414,3.478261,2.2915785,3.098,-41.823,2025-07-30T21:48:40.707408,
LBO,,15.945768,,,,,,,,,,,,,,6.67,,,,,,,,,,,2025-07-30T21:48:40.923476,
LBRDA,Communication Services,10.156549,9185784832.0,0.086,Telecom Services,10.739865,13062952960.0,0.11,0.86403,0.16165,0.093210004,0.00409,41.333,1.391,0.698,,0.0,1.009,18254700.0,122299611.0,1.43,70.132,0.90657616,8.858037,12.597,41.208,2025-07-30T21:48:41.121021,
LBRDK,Communication Services,10.1805105,9188718592.0,0.086,Telecom Services,7.1930027,13084452864.0,0.11,0.86403,0.16165,0.093210004,0.00409,41.333,1.391,0.698,,0.0,1.009,123072000.0,122299611.0,2.71,70.132,0.90871495,8.860867,12.618,41.276,2025-07-30T21:48:41.754649,
LBRDP,Communication Services,4.5449543,,0.086,Telecom Services,,7500296192.0,0.11,0.86403,0.16165,0.093210004,0.00409,41.333,1.391,0.698,7.06,,1.009,,122299611.0,0.95,70.132,0.3531911,,7.233,23.66,2025-07-30T21:48:41.952246,
LBRT,Energy,9.861539,2076275840.0,-0.101,Oil & Gas Equipment & Services,10.094488,2573593344.0,-0.328,0.05286,0.040960003,0.10918,0.03779,25.4,1.161,0.79,2.5,0.2385,0.663,161956000.0,156343964.0,3.42,12.565,1.0202944,0.5061453,0.627,3.586,2025-07-30T21:48:42.160377,
LBSR,Basic Materials,7.3,5069083.0,,Other Industrial Metals & Mining,,5689156.0,,0.0,0.0,,-9.13281,,0.076,0.046,,0.0,2.575,69439504.0,32908818.0,,-0.023,-3.173913,,,-4.171,2025-08-01T16:52:15.128744,
LBTYA,Communication Services,,3447197952.0,0.073,Telecom Services,-4.3733335,11663993856.0,,-0.05864,0.05183,-0.0056800004,0.00049,79.73,0.948,0.833,,0.0,0.97,173796992.0,274894024.0,3.94,36.442,0.2700181,0.77959156,2.638,11.24,2025-07-30T21:48:42.370123,
LBTYB,Communication Services,,3485539840.0,0.073,Telecom Services,,11681272832.0,,-0.05864,0.05183,-0.0056800004,0.00049,79.73,0.948,0.833,,0.0,0.97,12968700.0,274894024.0,1.11,36.442,0.27440864,0.78826267,2.642,11.257,2025-07-30T21:48:43.003308,
LBTYK,Communication Services,,3447198464.0,0.073,Telecom Services,-3.0329342,11764211712.0,,-0.05864,0.05183,-0.0056800004,0.00049,79.73,0.948,0.833,,0.0,0.97,158812992.0,274894024.0,5.47,36.442,0.27797595,0.7795917,2.661,11.337,2025-07-30T21:48:43.314724,
LC,Financial Services,29.795454,1497161984.0,0.131,Banks - Regional,15.607143,627217792.0,-0.091,0.04245,0.05235,0.03858,0.00409,1.874,3.966,3.453,,0.0,2.449,114200000.0,104998752.0,3.42,11.949,1.0971628,1.252237,0.525,5.031,2025-07-30T21:48:43.625019,
LCAP,,28.941858,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:43.820912,
LCCC,Financial Services,,89406200.0,,Shell Companies,,89670864.0,,0.0,0.0,,,,1.036,0.336,,,,8905000.0,8905000.0,0.03,-0.014,-717.1428,,,,2025-07-30T21:48:44.558671,
LCCCR,,,,,,,,,0.0,0.0,,,,1.036,0.336,,,,,8905000.0,,-0.014,-14.285714,,,,2025-07-30T21:48:44.861366,
LCCCU,Financial Services,,,,Shell Companies,,91362816.0,,0.0,0.0,,,,1.036,0.336,,,,,8905000.0,0.09,-0.014,-730.71423,,,,2025-07-30T21:48:45.071836,
LCDL,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:45.283158,
LCDS,,27.183344,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:45.382105,
LCF,,26.279543,,,,,,,,,,,,,,0.59,,,,,,,,,,,2025-07-30T21:48:45.970427,
LCFY,Communication Services,,9053279.0,-0.278,Internet Content & Information,,9243831.0,,-0.58094,-0.05061,-0.53973997,-0.18381001,13.955,0.924,0.809,,0.0,1.819,1382180.0,1122016.0,0.14,2.962,2.2113438,2.352349,2.402,-5.661,2025-07-30T21:48:46.075385,
LCFYW,Communication Services,,,-0.278,Internet Content & Information,,,,-0.58094,-0.05061,-0.53973997,-0.18381001,13.955,0.924,0.809,,,1.819,,1122016.0,,2.962,4.4294395,,,,2025-07-30T21:48:49.701563,
LCG,,42.74207,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:48:49.929603,
LCID,Consumer Cyclical,,7865548800.0,0.361,Auto Manufacturers,-2.9090908,8420704768.0,,-2.75732,-2.94379,-0.50062,-0.20443001,52.763,3.322,2.798,,0.0,0.789,3072480000.0,1233068428.0,2.86,1.044,2.4521072,9.039406,9.677,-3.192,2025-07-30T21:48:49.832277,
LCII,Consumer Cyclical,16.186886,2491970560.0,0.08,Recreational Vehicles,14.499266,3436310528.0,0.347,0.04079,0.07777,0.114379995,0.04973,86.016,2.964,1.276,4.66,0.72129995,1.264,25237700.0,24305127.0,6.47,54.157,1.8232176,0.6525586,0.9,9.428,2025-07-30T21:48:50.029638,
LCLG,,31.778616,,,,,,,,,,,,,,0.05,,,,,,,,,,,2025-07-30T21:48:50.114531,
LCNB,Financial Services,10.32,219432096.0,0.213,Banks - Regional,8.845714,280799744.0,5.261,0.24383,0.35242,0.08327,0.0090499995,,,,5.68,0.58669996,0.585,14175200.0,13321608.0,3.72,18.587,0.83284014,2.526157,3.233,,2025-07-30T21:48:51.107652,
LCOW,,31.15445,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:51.303353,
LCR,,21.880335,,,,,,,,,,,,,,1.77,,,,,,,,,,,2025-07-30T21:48:51.388894,
LCTD,,18.279917,,,,,,,,,,,,,,3.38,,,,,,,,,,,2025-07-30T21:48:51.484672,
LCTU,,27.441353,,,,,,,,,,,,,,1.19,,,,,,,,,,,2025-07-30T21:48:51.586192,
LCTX,Healthcare,,244340928.0,0.04,Biotechnology,-7.133333,197307232.0,,-1.6957201,-4.3308897,-0.21752001,-0.121020004,2.89,3.819,3.676,,0.0,1.609,228356000.0,177741118.0,6.82,0.346,3.092486,25.566698,20.645,-9.521,2025-07-30T21:48:52.564185,
LCUT,Consumer Cyclical,,103552680.0,-0.015,"Furnishings, Fixtures & Appliances",5.1910114,336190688.0,,-0.01925,0.007850001,-0.058330003,0.029660001,107.682,2.743,0.935,3.65,0.425,1.62,22414000.0,11206106.0,2.05,10.069,0.45883402,0.15210553,0.494,6.531,2025-07-30T21:48:52.759303,
LDDR,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:52.850698,
LDEM,,14.027866,,,,,,,,,,,,,,2.74,,,,,,,,,,,2025-07-30T21:48:52.943054,
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:53.033674,
LDI,Financial Services,,574045184.0,0.567,Mortgage Finance,9.157895,5640258560.0,,-0.07882,-0.15869,-0.30966,-0.02718,1188.827,1.255,0.46,,0.0,2.997,111010000.0,81820746.0,3.47,1.296,1.3425926,0.52629983,5.171,,2025-07-30T21:48:54.014966,
LDOS,Technology,16.28125,20789405696.0,0.068,Information Technology Services,15.4555025,25725384704.0,0.338,0.07873,0.12415,0.30945998,0.09274,133.333,1.536,1.267,0.99,0.1573,0.654,128719000.0,127405940.0,2.78,33.073,4.883439,1.2278175,1.519,11.588,2025-07-30T21:48:54.209960,
LDP,Financial Services,7.215017,614734272.0,,Asset Management,,,,0.0,0.0,,,,,,7.44,0.53650004,,29079200.0,,1.38,,,,,,2025-07-30T21:48:54.306223,
LDRC,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:54.396571,
LDRH,,10.948302,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:54.487136,
LDRI,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:55.475470,
LDRR,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:55.668033,
LDRT,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:55.770076,
LDRX,,22.979904,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:48:55.857738,
LDSF,,,,,,,,,,,,,,,,4.58,,,,,,,,,,,2025-07-30T21:48:55.951867,
LDTC,Technology,,5736104.0,0.957,Software - Application,-0.24596775,88775832.0,,0.0,-55.869923,,-0.49209,,0.199,0.167,,0.0,-1.522,37613800.0,27361777.0,0.92,-2.975,,9.64857,149.328,-2.005,2025-07-30T21:48:56.944871,
LDTCW,Technology,,,0.957,Software - Application,,,,0.0,-55.869923,,-0.49209,,0.199,0.167,,,-1.522,,27361777.0,,-2.975,,,,,2025-07-30T21:48:57.135310,
LDUR,,,,,,,,,,,,,,,,4.72,,,,,,,,,,,2025-07-30T21:48:57.225354,
LDWY,Communication Services,,8848000.0,0.549,Advertising Agencies,,83554992.0,,-0.09793,0.117010005,-0.32169,-0.0137600005,587.039,1.464,0.435,,0.0,2.474,1769600.0,1054309.0,6.96,5.837,0.85660446,0.20975274,1.981,93.462,2025-07-30T21:48:57.328050,
LE,Consumer Cyclical,93.46154,370243296.0,-0.085,Apparel Retail,21.696428,650720448.0,,0.0033000002,0.00368,0.01899,0.047030002,129.754,1.858,0.276,,0.0,2.49,30472700.0,11280998.0,3.28,7.512,1.6174121,0.27657506,0.486,7.09,2025-07-30T21:48:57.414078,
LEA,Consumer Cyclical,13.670439,5142369792.0,0.003,Auto Parts,7.0909758,7927068672.0,0.013,0.02052,0.041490003,0.111590005,0.042719997,68.15,1.342,0.936,3.19,0.4356,1.3,53206100.0,52881536.0,3.49,95.518,1.0118512,0.22465868,0.346,4.855,2025-07-30T21:48:58.596406,
LEAD,,28.89721,,,,,,,,,,,,,,0.84,,,,,,,,,,,2025-07-30T21:48:58.486035,
LECO,Industrials,27.630087,12509557760.0,0.024,Tools & Accessories,24.04292,13427219456.0,-0.019,0.114379995,0.16041,0.34832,0.12498,97.926,1.783,1.036,1.34,0.36,1.21,55826300.0,54673471.0,2.16,24.006,9.334333,3.102676,3.33,16.979,2025-07-30T21:48:58.680023,
LEDS,Technology,,14800320.0,12.342,Semiconductors,,15401325.0,,-0.01594,-0.0035100002,-0.14736,-0.05163,76.164,1.009,0.148,,0.0,0.958,8222400.0,3434333.0,0.06,0.486,3.7037036,0.47577214,0.495,-20.159,2025-07-30T21:48:58.771639,
LEE,Communication Services,,31722306.0,-0.063,Publishing,8.947369,515683328.0,,-0.07378,0.00716,,0.0107700005,,0.798,0.576,,0.0,0.772,6220060.0,3405796.0,1.98,-6.257,-0.8150871,0.053667106,0.872,14.429,2025-07-30T21:48:58.868383,
LEG,Consumer Cyclical,,1358207232.0,-0.068,"Furnishings, Fixtures & Appliances",8.51695,3054102272.0,-0.043,-0.11894,0.061539996,-0.50307,0.03439,281.929,2.202,1.198,1.99,1.1465,0.757,135144992.0,132103762.0,2.9,5.526,1.8186754,0.31521705,0.709,8.416,2025-07-30T21:48:59.845352,
LEGH,Consumer Cyclical,9.921397,547958656.0,-0.175,Residential Construction,8.772201,545821568.0,-0.317,0.32147,0.32494998,0.11902001,0.06928,0.254,3.914,1.467,,0.0,0.832,24117900.0,11075179.0,6.11,20.876,1.0883311,3.1025074,3.09,9.043,2025-07-30T21:49:00.059339,
LEGN,Healthcare,,7502862336.0,1.075,Biotechnology,-60.850746,14363157504.0,,-0.29953,-0.25966,-0.19996999,-0.08771,35.648,5.2,5.002,,0.0,0.194,184028992.0,163038688.0,5.58,5.53,7.3725133,10.301842,19.721,-62.903,2025-07-30T21:49:00.138134,
LEGR,,14.988813,,,,,,,,,,,,,,2.18,,,,,,,,,,,2025-07-30T21:49:00.240142,
LEGT,Financial Services,29.805553,276827552.0,,Shell Companies,,275536448.0,-0.213,0.0,0.0,,,,,,,0.0,,25799400.0,19311090.0,0.04,-0.214,-50.140186,,,,2025-07-30T21:49:00.439066,
LEGT.U,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:49:01.288470,HTTP Error 404: 
LEGT.W,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:49:01.192367,HTTP Error 404: 
LEMB,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:49:04.240638,
LEN,Consumer Cyclical,9.599006,29858050048.0,-0.044,Residential Construction,7.178439,28165091328.0,-0.475,0.09205,0.08146,0.13258,0.07256,19.683,9.429,3.132,1.73,0.1657,1.347,227602000.0,232699509.0,2.82,87.176,1.3290355,0.8441159,0.796,6.452,2025-07-30T21:49:05.020901,
LEN.B,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:49:04.622678,
LENS,,16.87611,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:49:04.735652,
LENZ,Healthcare,47.984848,891390144.0,,Biotechnology,-13.476596,698594688.0,,0.0,0.0,-0.24471001,-0.17754999,0.616,23.09,22.637,,0.0,,28146200.0,12729943.0,11.03,6.973,4.5418043,,,-11.768,2025-07-30T21:49:04.835401,
LEO,Financial Services,145.25,361910112.0,0.054,Asset Management,,509780064.0,,0.077800006,0.8755,,,35.665,0.079,0.078,4.75,6.2682,0.622,62290900.0,,0.55,6.807,0.8535331,12.282803,17.301,,2025-07-30T21:49:05.495752,
LESL,Consumer Cyclical,,76458136.0,-0.061,Specialty Retail,2.2888887,1164426752.0,,-0.03421,-0.26111,,0.02735,,1.56,0.184,,0.0,1.276,185578000.0,181538928.0,2.08,-1.453,-0.28355128,0.05792902,0.882,14.521,2025-07-30T21:49:05.684466,
