symbol,sector,pe_ratio,market_cap,revenue_growth,industry,forward_pe,enterprise_value,earnings_growth,profit_margin,operating_margin,return_on_equity,return_on_assets,debt_to_equity,current_ratio,quick_ratio,dividend_yield,payout_ratio,beta,shares_outstanding,float_shares,short_ratio,book_value,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,last_updated,error
NAMI,Communication Services,10.499999,71785560.0,-0.007,Internet Content & Information,,1227794816.0,,0.049879998,-0.02325,0.21508,0.08085,3.364,2.174,2.09,,0.0,,68367200.0,152091014.0,0.16,2.061,0.5094614,0.17663813,3.021,21.665,2025-08-17T23:30:01.724554,
NAMM,Basic Materials,40.571426,152443808.0,,Gold,2.3471074,41246664.0,,0.0,0.63096,,-0.06022,,0.042,0.041,,0.0,-0.137,53677400.0,1404857.0,0.13,-2.017,-1.4080317,,,,2025-08-17T23:30:02.626966,
NAMMW,Basic Materials,,,,Gold,,10676648.0,,0.0,0.63096,,-0.06022,,0.042,0.041,,,-0.137,,1404857.0,,-2.017,-0.07436788,,,,2025-08-17T23:30:02.918350,
NAMS,Healthcare,,2823584000.0,7.401,Biotechnology,-13.26455,2084761472.0,,-2.58905,-1.86132,-0.28426,-0.17118,0.042,21.085,20.785,,0.0,-0.013,112628000.0,64720817.0,8.6,6.919,3.6233559,44.114365,32.571,-12.077,2025-08-17T23:30:03.044472,
NAMSW,Healthcare,,,7.401,Biotechnology,,,,-2.58905,-1.86132,-0.28426,-0.17118,0.042,21.085,20.785,,,-0.013,,64720817.0,,6.919,1.9945079,,,,2025-08-17T23:30:03.135710,
NAN,Financial Services,12.929411,339333824.0,,Asset Management,,,,0.93137,0.83375,0.06761,0.022939999,65.55,0.465,0.465,7.86,0.56119996,0.53,30876600.0,,4.31,12.103,0.90803933,12.182349,,,2025-08-17T23:30:03.324734,
NANC,,29.614088,,,,,,,,,,,,,,0.19,,,,,,,,,,,2025-08-17T23:30:04.133881,
NANR,,18.038671,,,,,,,,,,,,,,2.0,,,,,,,,,,,2025-08-17T23:30:04.335430,
NAOV,Healthcare,,15147163.0,0.113,Medical Devices,-7.234568,4830716.0,,-2.10819,-1.8068299,-0.28648,-0.12083,10.98,0.471,0.117,,0.0,1.837,2584840.0,258471.0,0.28,486.016,0.012057217,5.690144,1.815,-0.997,2025-08-17T23:30:04.542107,
NAPR,,33.34924,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T23:30:04.641007,
NAT,Energy,16.705881,601372864.0,-0.374,Oil & Gas Midstream,5.0714283,838583872.0,-0.722,0.10954001,0.03553,0.06963,0.040009998,68.01,1.54,1.182,10.21,2.0,-0.239,211751008.0,202550097.0,8.12,2.364,1.2013535,1.8384142,2.564,7.565,2025-08-17T23:30:04.828484,
NATH,Consumer Cyclical,18.284721,430707200.0,0.05,Restaurants,,458731200.0,-0.048,0.15741,0.27216,,0.36428002,,2.698,2.583,1.9,0.3472,0.37,4089510.0,2843436.0,1.08,-2.284,-46.112087,2.8634973,3.05,12.575,2025-08-17T23:30:05.640205,
NATL,Technology,22.558138,2855136768.0,0.022,Software - Application,9.463414,5549136384.0,0.463,0.02997,0.11141,0.42453998,0.06197,866.193,1.047,0.544,,0.0,,73586000.0,73200401.0,3.66,4.762,8.147837,0.66849375,1.299,6.468,2025-08-17T23:30:05.841287,
NATO,,30.153622,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:06.044467,
NATR,Consumer Defensive,22.053335,291692832.0,0.038,Packaged Foods,20.93671,231978032.0,3.0,0.03061,0.037249997,0.08946,0.051659998,9.549,2.265,1.244,,0.0,1.124,17635600.0,12295154.0,2.56,8.941,1.849905,0.6329892,0.503,6.659,2025-08-17T23:30:06.143610,
NAUG,,33.57621,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T23:30:06.337200,
NAUT,Healthcare,,90004944.0,,Biotechnology,-0.96297294,-29684970.0,,0.0,0.0,-0.31552,-0.19298,15.563,18.523,18.173,,0.0,1.243,126305000.0,46279460.0,1.42,1.434,0.49693164,,,0.406,2025-08-17T23:30:07.145686,
NAVI,Financial Services,39.9375,1270728192.0,-0.489,Credit Services,8.635135,47687729152.0,-0.594,0.05651,0.15126,0.01242,0.00062,1839.938,10.162,9.871,5.01,2.0,1.388,99431000.0,67849752.0,7.52,25.787,0.49559852,2.1759045,81.657,,2025-08-17T23:30:07.339514,
NAZ,Financial Services,15.972972,137080080.0,,Asset Management,,224983792.0,,1.19933,0.83606005,,,,0.41,0.41,7.36,0.5459,0.566,11597300.0,,1.19,12.171,0.97116095,14.588889,23.944,,2025-08-17T23:30:07.457533,
NB,Basic Materials,,316024416.0,,Other Industrial Metals & Mining,-43.5,242428864.0,,0.0,0.0,-2.15691,-0.31808,1.711,1.224,1.153,,0.0,-0.172,72649296.0,50372782.0,1.76,0.16,27.1875,,,-26.411,2025-08-17T23:30:07.673858,
NBB,Financial Services,20.153847,462086272.0,,Asset Management,,,,0.0,0.0,,,,,,7.37,1.4846001,,29394800.0,,1.76,,,,,,2025-08-17T23:30:08.047367,
NBBK,Financial Services,13.571427,718866496.0,0.263,Banks - Regional,13.2720585,530716640.0,0.625,0.28601,0.41921002,0.06915,0.01021,,,,1.55,0.0,,39826400.0,32283624.0,7.03,19.611,0.92040175,4.013391,2.963,,2025-08-17T23:30:08.551508,
NBCC,,21.367912,,,,,,,,,,,,,,0.69,,,,,,,,,,,2025-08-17T23:30:08.650280,
NBCE,,17.486942,,,,,,,,,,,,,,1.07,,,,,,,,,,,2025-08-17T23:30:08.966487,
NBCM,,,,,,,,,,,,,,,,4.88,,,,,,,,,,,2025-08-17T23:30:09.356041,
NBCR,,27.877674,,,,,,,,,,,,,,0.37,,,,,,,,,,,2025-08-17T23:30:09.444078,
NBDS,,45.701103,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T23:30:09.847446,
NBET,,17.561504,,,,,,,,,,,,,,3.83,,,,,,,,,,,2025-08-17T23:30:10.242096,
NBFC,,,,,,,,,,,,,,,,8.65,,,,,,,,,,,2025-08-17T23:30:10.564307,
NBGX,,37.654106,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:10.750067,
NBH,Financial Services,329.0,292330656.0,0.032,Asset Management,,520221120.0,,0.03139,0.86333,0.0025600002,0.0256,68.83,1.679,1.678,6.59,20.5727,0.695,29618100.0,,0.4,11.179,0.8829054,10.559918,18.792,,2025-08-17T23:30:11.048010,
NBHC,Financial Services,12.197411,1433938560.0,0.102,Banks - Regional,11.421212,1373961472.0,0.294,0.29920998,0.42576,0.09195,0.01197,,,,3.18,0.3754,0.754,38045600.0,37161822.0,2.16,35.549,1.0602267,3.5890546,3.439,,2025-08-17T23:30:11.456883,
NBIS,Communication Services,79.57778,17096338432.0,3.221,Internet Content & Information,-53.44776,16607458304.0,,0.97673,-1.05804,0.04691,-0.06436,31.538,14.697,13.702,,0.0,1.119,203010000.0,196036557.0,1.25,15.817,4.5280395,68.57737,66.616,-42.759,2025-08-17T23:30:11.662650,
NBIX,Healthcare,39.319523,13181220864.0,0.165,Drug Manufacturers - Specialty & Generic,21.400965,12695422976.0,0.683,0.13877,0.21178,0.13387,0.08671,18.179,3.201,2.876,,0.0,0.254,99181504.0,98002242.0,3.1,27.215,4.883336,5.2516913,5.058,24.063,2025-08-17T23:30:11.978258,
NBJP,,17.960873,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:12.279855,
NBN,Financial Services,11.148108,853473792.0,0.5,Banks - Regional,8.294118,779089984.0,0.572,0.40886003,0.64741,0.19162,0.02252,,,,0.04,0.0045,0.59,8525360.0,7382452.0,2.16,57.978,1.7266895,4.181932,3.817,,2025-08-17T23:30:12.319896,
NBOS,,26.479189,,,,,,,,,,,,,,9.23,,,,,,,,,,,2025-08-17T23:30:15.845383,
NBR,Energy,,472981472.0,0.133,Oil & Gas Drilling,-24.96154,3910929408.0,,-0.035439998,0.08814,-0.00811,0.0326,185.71,1.788,1.381,,0.0,1.525,14575700.0,11448020.0,3.77,21.135,1.5353678,0.1560687,1.29,4.36,2025-08-17T23:30:15.982029,
NBSD,,,,,,,,,,,,,,,,6.04,,,,,,,,,,,2025-08-17T23:30:16.047576,
NBSM,,28.922396,,,,,,,,,,,,,,0.23,,,,,,,,,,,2025-08-17T23:30:16.155498,
NBTB,Financial Services,15.154676,2207363584.0,0.166,Banks - Regional,12.354838,2076979840.0,-0.362,0.22554001,0.34724,0.08164,0.00904,,,,3.51,0.4892,0.581,52394100.0,50998831.0,5.88,34.465,1.2223996,3.733176,3.513,,2025-08-17T23:30:16.250588,
NBTR,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:17.243729,
NBTX,Healthcare,,380530304.0,,Biotechnology,-3.1388888,376136448.0,,0.0,2.71418,,-0.52892,,1.043,0.977,,0.0,1.5,47921000.0,24668475.0,3.06,-1.386,-5.7070704,-52.92494,-52.314,-5.559,2025-08-17T23:30:17.467646,
NBXG,Financial Services,9.398734,1169608320.0,,Asset Management,,,,0.0,0.0,,,,,,8.08,0.75949997,,78761504.0,,0.79,,,,,,2025-08-17T23:30:17.550839,
NBY,Healthcare,0.025328139,3591503.0,,Biotechnology,-0.7530488,-699990.0,,0.33984002,-0.57847,-4.1378202,-0.65269,24.547,2.852,2.516,,0.0,0.405,5816200.0,4801473.0,0.87,0.728,0.8482143,0.3671918,-0.072,0.124,2025-08-17T23:30:17.659363,
NC,Energy,8.683099,275636544.0,0.304,Thermal Coal,,329892640.0,-0.458,0.117939994,-0.20079,0.07867,-0.04738,25.091,3.906,1.674,2.73,0.2195,0.687,5888500.0,4059362.0,2.56,55.44,0.66720784,1.0366952,1.241,-16.236,2025-08-17T23:30:17.756005,
NCA,Financial Services,16.056604,281750784.0,,Asset Management,,,,1.3305401,0.87571,0.056900002,0.023340002,0.001,2.85,2.85,4.09,0.65660006,0.37,33108200.0,,0.7,9.345,0.9106474,21.378983,,,2025-08-17T23:30:18.756790,
NCDL,Financial Services,8.781421,793650688.0,,Asset Management,7.9554453,,,0.0,0.0,,,,,,11.2,0.9836,,49387100.0,,3.38,,,,,,2025-08-17T23:30:18.985953,
NCEW,Industrials,79.15,17017250.0,0.62,Integrated Freight & Logistics,,21122372.0,,0.00423,-0.00679,0.03618,0.017970001,81.636,1.457,1.263,,0.0,,21500000.0,3349915.0,1.22,0.31,2.5532258,0.32615024,0.405,29.77,2025-08-17T23:30:19.066017,
NCI,Consumer Cyclical,6.8846154,7274560.0,0.624,Apparel Manufacturing,,67706064.0,-0.386,0.03421,0.07087,0.29623,0.063930005,122.474,1.841,1.128,,0.0,,3464000.0,823651.0,0.78,13.983,0.12801258,0.030867867,0.287,4.928,2025-08-17T23:30:19.173240,
NCIQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:19.267236,
NCL,Consumer Cyclical,,14224196.0,-0.252,"Furnishings, Fixtures & Appliances",,20138116.0,,-0.49820998,-0.74894,-3.0586998,-0.19243999,199.555,0.773,0.51,,0.0,,95464400.0,10619460.0,0.46,0.041,3.6341465,1.0022651,1.419,-5.274,2025-08-17T23:30:20.256669,
NCLH,Consumer Cyclical,16.643835,10982068224.0,0.061,Travel Services,11.626795,25387210752.0,-0.808,0.075219996,0.16836001,0.63567,0.04587,929.5,0.184,0.07,,0.0,2.25,451936992.0,448086580.0,1.71,3.513,6.917165,1.1486325,2.655,10.031,2025-08-17T23:30:20.479435,
NCLO,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:20.567293,
NCMI,Communication Services,,410918784.0,-0.053,Advertising Agencies,19.93182,387218880.0,,-0.08627,-0.22587,-0.055019997,-0.03222,3.857,1.744,1.629,2.74,0.0,2.117,93710096.0,92639013.0,12.93,3.746,1.170582,1.7463611,1.646,29.335,2025-08-17T23:30:20.671728,
NCNA,Healthcare,,1423427712.0,,Biotechnology,-0.3955461,561035264.0,,0.0,0.0,-2.046,-0.59804,4.145,1.25,1.083,,0.0,1.415,381616000.0,151399258.0,0.06,137.824,0.0270635,,,-32.673,2025-08-17T23:30:20.767706,
NCNO,Technology,,3217390592.0,0.125,Software - Application,31.896551,3339037952.0,,-0.052699998,-0.0011999999,-0.023020001,-0.0029499999,25.75,1.05,0.911,,0.0,0.773,115942000.0,104805980.0,9.13,9.341,2.9707742,5.7793245,5.998,105.971,2025-08-17T23:30:21.651570,
NCPB,,,,,,,,,,,,,,,,5.06,,,,,,,,,,,2025-08-17T23:30:21.982128,
NCPL,Financial Services,,9071649.0,0.164,Capital Markets,-1.6822035,11763444.0,,0.0,-4.77851,-1.07108,-0.16722,18.004,0.073,0.067,,0.0,0.751,4570100.0,3461831.0,0.51,6.799,0.2919547,10.433659,13.53,-1.414,2025-08-17T23:30:22.056067,
NCPLW,Financial Services,,,0.164,Capital Markets,,,,0.0,-4.77851,-1.07108,-0.16722,18.004,0.073,0.067,,,0.751,,3461831.0,,6.799,0.004265333,,,,2025-08-17T23:30:22.165792,
NCRA,Consumer Defensive,,23562700.0,-0.412,Packaged Foods,,23463056.0,,-0.17679001,-0.05133,-0.58134997,-0.18189,0.73,1.022,0.382,,0.0,,14367500.0,5972873.0,2.26,0.26,6.3076925,1.6993169,1.692,-17.14,2025-08-17T23:30:22.358265,
NCSM,Energy,7.258333,88523216.0,0.228,Oil & Gas Equipment & Services,12.139374,94378176.0,,0.0718,-0.055689998,0.12511,0.03461,11.038,4.661,2.72,,0.0,0.712,2540850.0,804179.0,0.48,41.89,0.8317021,0.50449777,0.538,6.848,2025-08-17T23:30:23.149444,
NCT,Industrials,27.888887,67895496.0,0.082,Marine Shipping,,80075808.0,-0.446,0.09233,0.15869,0.23209,0.044299997,168.689,0.167,0.149,,0.0,,27050000.0,3954250.0,0.32,0.527,4.7628083,2.5581214,3.017,9.539,2025-08-17T23:30:23.369161,
NCTY,Financial Services,,106030496.0,-0.753,Capital Markets,,31921027072.0,,-0.65725,0.0704,-0.29095,-0.06431,42.05,1.185,0.091,,0.0,1.812,13850400.0,843236674.0,6.25,27.171,0.27750176,0.9491245,285.739,3192.422,2025-08-17T23:30:25.894190,
NCV,Financial Services,1.2457044,327604288.0,-0.018,Asset Management,,526256192.0,,2.7092898,0.81361,0.14681,0.021930002,24.014,0.344,0.341,11.26,0.1402,1.206,22593400.0,,0.49,15.736,0.921454,13.611047,21.864,,2025-08-17T23:30:26.110482,
NCV$A,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:26.017245,HTTP Error 404: 
NCZ,Financial Services,1.196558,251371776.0,-0.02,Asset Management,,399014272.0,,2.9286401,0.80367,0.14277,0.021259999,12.41,0.386,0.382,10.9,0.1304,1.234,19028900.0,,1.77,14.079,0.9382768,14.035275,22.279,,2025-08-17T23:30:30.215176,
NCZ$A,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:30.128877,HTTP Error 404: 
NDAA,,21.383083,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:30.423173,
NDAQ,Financial Services,36.415386,54326910976.0,0.166,Financial Data & Stock Exchanges,30.152864,63278931968.0,1.053,0.18591999,0.29233998,0.13254,0.04644,81.977,0.96,0.214,1.14,0.3808,1.008,573795008.0,511567148.0,1.53,20.58,4.600583,6.69793,7.802,22.056,2025-08-17T23:30:30.513326,
NDEC,,33.460434,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:30.726015,
NDIA,,23.493452,,,,,,,,,,,,,,3.48,,,,,,,,,,,2025-08-17T23:30:31.539966,
NDIV,,12.835238,,,,,,,,,,,,,,5.48,,,,,,,,,,,2025-08-17T23:30:31.719860,
NDLS,Consumer Cyclical,,34917136.0,-0.007,Restaurants,-2.8148146,317848576.0,,-0.08703,-0.0089,,-0.02224,,0.311,0.093,,0.0,1.651,45943600.0,24334439.0,4.1,-0.663,-1.1463047,0.07057503,0.642,18.528,2025-08-17T23:30:31.932452,
NDMO,Financial Services,29.484846,579540160.0,,Asset Management,,,,0.0,0.0,,,,,,7.65,2.2371001,,59562200.0,,0.52,,,,,,2025-08-17T23:30:32.023938,
NDOW,,20.150393,,,,,,,,,,,,,,1.3,,,,,,,,,,,2025-08-17T23:30:32.237708,
NDRA,Healthcare,0.012436666,3658389.0,,Diagnostics & Research,-0.015584416,2407307.0,,0.0,0.0,-1.67484,-0.80906,37.844,3.213,3.136,,0.0,,752755.0,752665.0,0.03,1.958,2.4821248,,,-0.282,2025-08-17T23:30:32.938937,
NDSN,Industrials,27.399231,12061259776.0,0.05,Specialty Industrial Machinery,20.503363,14254569472.0,-0.039,0.16511999,0.24858999,0.15536,0.07366,78.487,2.562,1.46,1.46,0.38819999,0.894,56508900.0,48236036.0,4.42,52.386,4.074371,4.459793,5.271,17.675,2025-08-17T23:30:33.221294,
NDVG,,26.812521,,,,,,,,,,,,,,1.09,,,,,,,,,,,2025-08-17T23:30:35.827279,
NE,Energy,14.163158,4273980416.0,0.229,Oil & Gas Drilling,8.1299095,5913817600.0,-0.799,0.09393,0.16694,0.07176,0.06727,42.737,1.8,1.652,7.43,1.0526,1.114,158824992.0,155840483.0,5.64,29.141,0.9234412,1.299028,1.797,4.812,2025-08-17T23:30:36.013810,
NE.A,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:35.934405,HTTP Error 404: 
NE.W,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:38.089846,HTTP Error 404: 
NEA,Financial Services,270.75,3238083328.0,-0.008,Asset Management,,5640551424.0,,0.03507,0.81762004,0.00266,0.022720002,70.904,3.065,3.065,8.09,21.9,0.639,298992000.0,,0.38,11.588,0.9345875,11.911958,20.75,,2025-08-17T23:30:38.475144,
NEAR,,,,,,,,,,,,,,,,4.82,,,,,,,,,,,2025-08-17T23:30:38.593035,
NECB,Financial Services,6.5410337,273956064.0,-0.046,Banks - Regional,7.1973248,354748000.0,-0.155,0.43278,0.60431,0.14023,0.022869999,,,,3.72,0.21280001,0.45,12730300.0,12060861.0,2.4,26.438,0.8139799,2.6560285,3.439,,2025-08-17T23:30:38.689420,
NEE,Utilities,26.275263,155291058176.0,0.104,Utilities - Regulated Electric,20.491848,256887259136.0,0.241,0.22850001,0.33851,0.07592,0.02708,152.939,0.542,0.333,3.0,0.7537,0.616,2059289984.0,2054947481.0,3.26,24.667,3.057121,5.996025,9.919,17.543,2025-08-17T23:30:38.776818,
NEE$N,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:59.157240,HTTP Error 404: 
NEE$R,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:59.049116,HTTP Error 404: 
NEE$S,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:58.950131,HTTP Error 404: 
NEE$T,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:59.253878,HTTP Error 404: 
NEE$U,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:30:59.349231,HTTP Error 404: 
NEGG,Consumer Cyclical,,1967667456.0,-0.323,Internet Retail,-1010.19995,1944447360.0,,-0.03507,-0.03496,-0.36799,-0.071100004,68.803,1.165,0.669,,0.0,4.276,19478000.0,38567.0,0.2,5.447,18.545988,1.5925102,1.574,-47.602,2025-08-17T23:31:00.442076,
NEHC,Technology,,11872631.0,-0.008,Software - Infrastructure,,12471554.0,,0.0,-6.33805,,,,0.515,0.253,,0.0,0.187,25979500.0,6179117.0,0.18,-0.197,-2.319797,22.400177,23.53,-0.975,2025-08-17T23:31:00.531279,
NEHCW,Technology,,,-0.008,Software - Infrastructure,,,,0.0,-6.33805,,,,0.515,0.253,,,0.187,,6179117.0,,-0.197,-0.50761425,,,,2025-08-17T23:31:00.639106,
NEM,Basic Materials,12.559783,76155543552.0,0.208,Gold,18.101828,77284515840.0,1.501,0.30495,0.45458,0.20285,0.090679996,23.561,2.227,1.561,1.44,0.18120001,0.318,1098450048.0,1095956244.0,1.56,29.166,2.3770828,3.6997447,3.755,7.066,2025-08-17T23:31:00.740570,
NEN,Real Estate,15.638766,248205344.0,0.066,Real Estate Services,,501701728.0,0.024,0.19158001,0.34745997,,0.03948,,0.263,0.164,2.25,0.3522,0.155,2824940.0,59689.0,0.04,-19.527,-3.635991,2.958883,5.981,11.248,2025-08-17T23:31:00.846719,
NEO,Healthcare,,802201600.0,0.102,Diagnostics & Research,31.05,1050277248.0,,-0.15096,-0.15434,-0.11756,-0.03249,48.214,3.921,3.169,,0.0,1.539,129179000.0,119992730.0,2.08,6.637,0.9356637,1.1639792,1.524,-135.067,2025-08-17T23:31:01.848445,
NEOG,Healthcare,,1179423104.0,-0.048,Diagnostics & Research,9.20339,1964691200.0,,-1.2206199,-0.04967,-0.41877997,6.0000002e-05,44.141,3.316,1.623,,0.0,1.79,217204992.0,203564700.0,2.84,9.543,0.5690034,1.3182905,2.196,16.391,2025-08-17T23:31:02.034666,
NEON,Technology,,381643136.0,-0.252,Electronic Components,-50.533333,368890656.0,,-2.41382,-3.52254,-0.4825,-0.28705,3.833,6.503,6.25,,0.0,0.772,16782900.0,13052582.0,3.13,0.754,30.159151,146.50409,141.609,-53.416,2025-08-17T23:31:02.138693,
NEOV,Industrials,,144007072.0,6.094,Electrical Equipment & Parts,422.0,145274656.0,,-0.96683997,-0.68068004,-0.91789,-0.46223998,47.136,3.803,1.926,,0.0,-0.309,34124900.0,29073027.0,5.19,0.112,37.67857,33.843117,34.141,,2025-08-17T23:31:02.239715,
NEOVW,Industrials,,,6.094,Electrical Equipment & Parts,,,,-0.96683997,-0.68068004,-0.91789,-0.46223998,47.136,3.803,1.926,,,-0.309,,29073027.0,,0.112,12.232142,,,,2025-08-17T23:31:02.354212,
NEPH,Healthcare,35.416668,45052552.0,0.359,Medical Instruments & Supplies,425.0,41219568.0,,0.07954,0.05612,0.15144,0.0716,12.928,5.405,4.015,,0.0,1.113,10600600.0,9243833.0,0.16,0.906,4.690949,2.7003448,2.471,27.889,2025-08-17T23:31:03.347449,
NERD,,26.060743,,,,,,,,,,,,,,1.34,,,,,,,,,,,2025-08-17T23:31:03.434290,
NERV,Healthcare,2.7439024,15735172.0,,Biotechnology,-0.8395522,60487252.0,,0.0,0.0,,-0.26342,,6.148,6.03,,0.0,,6993410.0,5437023.0,1.59,-4.591,-0.4900893,,,-3.74,2025-08-17T23:31:03.639256,
NESR,Energy,8.7,695071552.0,0.021,Oil & Gas Equipment & Services,5.704918,1014004672.0,0.081,0.05866,0.06909,0.08808,,45.855,1.104,0.828,,0.0,0.389,99866600.0,47730369.0,3.79,9.553,0.7285669,0.5314173,0.775,3.631,2025-08-17T23:31:03.745967,
NESRW,,,,,,,,,,,,,,,,,,,,,,9.553,0.052339576,,,,2025-08-17T23:31:03.847890,
NET,Technology,,70013517824.0,0.278,Software - Infrastructure,233.61627,69515829248.0,,-0.062230002,-0.13129,-0.11038999,-0.027320001,279.264,5.137,5.001,,0.0,1.843,312872000.0,310723607.0,2.94,3.558,56.467117,37.212906,36.948,-1194.861,2025-08-17T23:31:04.850840,
NETD,Financial Services,56.262,428997760.0,,Shell Companies,,242108864.0,-0.341,0.0,0.0,,,,2.865,2.741,,0.0,,30500000.0,17079250.0,0.01,-0.444,-25.343245,,,,2025-08-17T23:31:05.038658,
NETDU,Financial Services,,,,Shell Companies,,243338608.0,-0.341,0.0,0.0,,,,2.865,2.741,,,,,17079250.0,0.42,-0.444,-25.472973,,,,2025-08-17T23:31:05.146823,
NETDW,Financial Services,,,,Shell Companies,,,-0.341,0.0,0.0,,,,2.865,2.741,,,,,17079250.0,,-0.444,-0.6531531,,,,2025-08-17T23:31:05.245150,
NETL,,23.03375,,,,,,,,,,,,,,5.07,,,,,,,,,,,2025-08-17T23:31:05.349084,
NEU,Basic Materials,15.17548,7199784448.0,-0.017,Specialty Chemicals,29.675058,8047903744.0,0.017,0.17281,0.22368,0.33737,0.12857,56.981,2.656,1.303,1.44,0.20809999,0.468,9396620.0,7780496.0,1.25,171.522,4.467124,2.5907369,2.896,10.429,2025-08-17T23:31:06.354335,
NEUE,Healthcare,,59199012.0,-0.075,Healthcare Plans,-0.5503356,1103007232.0,,-0.09201,0.06819,,-0.01957,,0.704,0.573,,0.0,0.587,9024240.0,3978287.0,3.8,-152.257,-0.043085046,0.06648288,1.239,-96.206,2025-08-17T23:31:06.544617,
NEUP,Healthcare,0.43016466,15227677.0,,Biotechnology,,-1644597.0,,0.37203,0.79813004,0.25452,-0.01008,0.663,11.011,10.998,,0.0,,1879960.0,,0.27,14.023,0.57762253,0.9722246,-0.105,66.567,2025-08-17T23:31:06.645860,
NEWP,Basic Materials,,274809600.0,,Other Precious Metals & Mining,-31.199999,250752032.0,,0.0,0.0,-0.03225,-0.02478,,23.353,23.353,,0.0,1.304,171784000.0,101567015.0,4.99,0.776,2.0103092,,,-48.083,2025-08-17T23:31:06.748672,
NEWT,Financial Services,5.9554453,316652448.0,0.14,Banks - Regional,5.7836537,805988864.0,0.213,0.14649999,0.48122,0.18195,0.05901,211.332,21.372,2.213,6.32,0.3762,1.292,26321900.0,24662259.0,11.37,11.112,1.0826133,0.86991477,2.214,4.531,2025-08-17T23:31:06.860305,
NEWTG,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:31:07.854167,
NEWTH,,,,0.217,,,,0.588,0.14072,0.46729,0.17126,0.05809,240.216,14.232,1.757,,,1.367,,24392442.0,,9.835,2.550056,,,,2025-08-17T23:31:08.044814,
NEWTI,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:31:08.149938,
NEWTZ,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:31:08.245954,
NEWZ,,27.555603,,,,,,,,,,,,,,0.28,,,,,,,,,,,2025-08-17T23:31:08.356676,
NEXA,Basic Materials,,638356032.0,-0.038,Other Industrial Metals & Mining,5.5402303,2414712064.0,,-0.032560002,0.07743,-0.05294,0.03457,169.194,0.926,0.505,,0.0,0.955,132439000.0,46783939.0,0.19,6.719,0.7173687,0.22913562,0.867,4.084,2025-08-17T23:31:09.354389,
NEXN,Communication Services,9.362745,605632384.0,0.027,Advertising Agencies,19.1,491334016.0,2.5,0.13368,0.095699996,0.0991,0.04335,6.589,1.353,1.353,,0.0,1.552,63417000.0,44568000.0,3.55,7.759,1.2308288,1.6291565,1.322,5.583,2025-08-17T23:31:09.539864,
NEXT,Energy,,2547833344.0,,Oil & Gas Equipment & Services,-9.628714,9311113216.0,,0.0,0.0,-0.1447,-0.01997,285.001,0.697,0.232,,0.0,1.228,261988000.0,137187590.0,2.83,0.998,9.744489,,,-46.702,2025-08-17T23:31:09.649607,
NFBK,Financial Services,12.918604,464514656.0,0.145,Banks - Regional,11.6947365,1276589952.0,0.701,0.26466,0.3932,0.0502,0.00617,,,,4.68,0.6047,0.816,41810500.0,39679861.0,2.48,16.984,0.65414506,3.490518,9.593,,2025-08-17T23:31:09.749744,
NFE,Energy,,632026432.0,-0.33,Oil & Gas Midstream,2.0765767,9977773056.0,,-0.24634,-0.03867,-0.26069,0.01874,503.591,1.0,0.593,17.35,0.4396,1.056,274198016.0,118352211.0,4.55,6.386,0.36094582,0.2970317,4.689,18.693,2025-08-17T23:31:09.857123,
NFEB,,33.473564,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:31:10.861889,
NFG,Energy,32.351852,7893260288.0,0.274,Oil & Gas Integrated,9.960091,10597299200.0,,0.111549996,0.44629002,0.07999,0.06862,92.198,0.459,0.314,2.45,0.7704,0.659,90363600.0,89003673.0,3.25,32.931,2.652516,3.6152391,4.854,7.706,2025-08-17T23:31:11.049527,
